Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,bar_height
2000-06-30 21:00:00,0.89091,0.89551,0.84581,0.86701,0.89169,0.89629,0.84659,0.86779,0,0.8913,0.8959,0.8462,0.8674,0.87105,-0.51101119195,-0.22600445075,0.96201118216,0.94555225408,0.91949523206,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.04970000000000008
2000-07-31 21:00:00,0.86701,0.87841,0.83631,0.85071,0.86779,0.87919,0.83709,0.85149,0,0.8674,0.8788,0.8367,0.8511,0.85775,-0.53130633005,-0.16081290572,0.96048724507,0.93848947232,0.90914618565,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.16081290572,,,,,,,0,0,0,0,0,0,0.042100000000000026
2000-08-31 21:00:00,0.85071,0.85451,0.79271,0.81591,0.85149,0.85529,0.79349,0.81669,0,0.8511,0.8549,0.7931,0.8163,0.824,-0.58507689759,-0.16610990134,0.95831514929,0.93106578828,0.90149694852,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.061799999999999966
2000-09-30 21:00:00,0.81591,0.82721,0.77661,0.80101,0.81669,0.82799,0.77739,0.80179,0,0.8163,0.8276,0.777,0.8014,0.8023,-0.6609476755,-0.22225888954,0.95444090704,0.92315131475,0.89540755882,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.05059999999999998
2000-10-31 22:00:00,0.80101,0.82241,0.77661,0.80551,0.80179,0.82319,0.77739,0.80629,0,0.8014,0.8228,0.777,0.8059,0.7999,-0.74359437842,-0.28510398132,0.94941083727,0.9166199004,0.88787604705,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.04579999999999995
2000-11-30 22:00:00,0.80551,0.85081,0.79651,0.83731,0.80629,0.85159,0.79729,0.83809,0,0.8059,0.8512,0.7969,0.8377,0.82405,-0.78746591953,-0.26137548589,0.94400231132,0.91092366285,0.87510083764,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.054299999999999904
2000-12-31 22:00:00,0.83731,0.86131,0.80901,0.82411,0.83809,0.86209,0.80979,0.82489,0,0.8377,0.8617,0.8094,0.8245,0.83555,-0.79513810435,-0.16767385573,0.93813674891,0.904276955,0.86054067011,,,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,-0.16767385573,,,,,,,0,0,0,0,0,0,0.05230000000000001
2001-01-31 22:00:00,0.82411,0.83401,0.79301,0.80341,0.82489,0.83479,0.79379,0.80419,0,0.8245,0.8344,0.7934,0.8038,0.8139,-0.78239213501,-0.05918821377,0.93296469131,0.89424233562,0.84841253609,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.041000000000000036
2001-02-28 22:00:00,0.80341,0.82081,0.75881,0.76581,0.80419,0.82159,0.75959,0.76659,0,0.8038,0.8212,0.7592,0.7662,0.7902,-0.77129056392,0.00973637248,0.92820202274,0.88274954367,0.84354002887,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,0.7592,,,0,0,0,0,0,0,0.062000000000000055
2001-03-31 22:00:00,0.76581,0.80941,0.75031,0.78351,0.76659,0.81019,0.75109,0.78429,0,0.7662,0.8098,0.7507,0.7839,0.78025,-0.77826231039,0.00965707926,0.92278263638,0.87239335071,0.8419420231,,0.7321179666666667,0,1,0,1,,0.7321179666666667,0,1,0,1,0,1,0,1,0,1,inf,0.8098,,1,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,-0.87639397272,,,,,,0,0,0,0,0,0,0.05909999999999993
2001-04-30 21:00:00,0.78351,0.81781,0.77641,0.79031,0.78429,0.81859,0.77719,0.79109,0,0.7839,0.8182,0.7768,0.7907,0.7975,-0.79357404311,-0.01962089808,0.91518397204,0.86635043187,0.83633361848,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.04139999999999999
2001-05-31 21:00:00,0.79031,0.80681,0.76881,0.77481,0.79109,0.80759,0.76959,0.77559,0,0.7907,0.8072,0.7692,0.7752,0.7882,-0.84782161166,-0.1104481491,0.90650058958,0.86250037789,0.82710689478,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,,0,0,0,0,0,0,0.038000000000000034
2001-06-30 21:00:00,0.77481,0.79901,0.76211,0.79561,0.77559,0.79979,0.76289,0.79639,0,0.7752,0.7994,0.7625,0.796,0.78095,-0.87639397272,-0.13075347285,0.89830054423,0.85642533065,0.81773551583,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,0.7994,,1,0,1,0.0,0.0,0.0,red,-1.0,1.0,0.0,,,,,,,,0.6666666666666666,0,0,0,0,0,0,0.036900000000000044
2001-07-31 21:00:00,0.79561,0.83531,0.78611,0.82171,0.79639,0.83609,0.78689,0.82249,0,0.796,0.8357,0.7865,0.8221,0.8111,-0.80865480692,0.02553032947,0.8925889639,0.84814716432,0.81368841266,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0.04920000000000002
2001-08-31 21:00:00,0.82171,0.82701,0.75561,0.77611,0.82249,0.82779,0.75639,0.77689,0,0.8221,0.8274,0.756,0.7765,0.7917,-0.74260020787,0.14796531777,0.88820135129,0.83966001878,0.80859073013,,0.7374179666666667,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,0,0,0,0,0.07140000000000002
2001-09-30 21:00:00,0.77611,0.80831,0.77281,0.79601,0.77689,0.80909,0.77359,0.79679,0,0.7765,0.8087,0.7732,0.7964,0.79095,-0.71135413058,0.17872273963,0.88248586273,0.83439001643,0.8030625841,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,inf,,,0,0,1,0.0,0.0,0.0,green,1.0,0.0,1.0,,,,,,,,,0,0,0,0,0,0,0.035499999999999976
